34.265185445	-99.83124014	0.499997833
34.364150015	-100.788329355	0.499997833
34.273173312	-101.748262295	0.499997833
34.074365381	-102.692316364	0.499997833
33.805648755	-103.61903568	0.499997833
33.47916522	-104.527043152	0.499997833
33.102043857	-105.4152611	0.499997833
32.686037273	-106.286009844	0.499997833
32.246772649	-107.145292402	0.499997833
31.802266513	-108.00190471	0.499997833
31.371182389	-108.865310888	0.499997833
30.960349139	-109.738543049	0.499997833
30.557399385	-110.6154622	0.499997833
30.148948897	-111.489835216	0.499997833
29.722459178	-112.355515528	0.499997833
29.266220976	-113.205856011	0.499997833
28.769606719	-114.033210808	0.499997833
28.223678768	-114.828806267	0.499997833
27.6209646	-115.582193883	0.499997833
26.954642612	-116.279806038	0.499997833
26.219693078	-116.904487283	0.499997833
25.415077603	-117.436151748	0.499997833
24.546240966	-117.854401725	0.499997833
23.626321556	-118.143263716	0.499997833
22.674256295	-118.296073664	0.499997833
21.71006909	-118.324249473	0.499997833
20.746312436	-118.276210261	0.499997833
19.784447194	-118.197722967	0.499997833
18.821780562	-118.13044974	0.499997833
17.857235008	-118.131489246	0.499997833
16.914144548	-118.31813205	0.499997833
16.180211232	-118.915868445	0.499997833
15.905621396	-119.834617401	0.499997833
15.83576261	-120.796758532	0.499997833
15.799518855	-121.76112014	0.499997833
15.682211352	-122.717965067	0.499997833
15.283188272	-123.586239798	0.499997833
14.502619373	-124.137133156	0.499997833
13.569374224	-124.372544339	0.499997833
12.607063315	-124.437029732	0.499997833
11.642340196	-124.417135849	0.499997833
10.67904051	-124.359081973	0.499997833
9.71621908	-124.293272463	0.499997833
8.752343831	-124.246244894	0.499997833
7.78748797	-124.249023611	0.499997833
6.826129931	-124.330415864	0.499997833
5.872512438	-124.477850246	0.499997833
4.924514733	-124.658536665	0.499997833
3.974403839	-124.827410372	0.499997833
3.015469545	-124.93346084	0.499997833
2.05116915	-124.967606112	0.499997833
1.086277406	-124.952463933	0.499997833
0.122077889	-124.911849943	0.499997833
-0.841953899	-124.867174953	0.499997833
-1.806511176	-124.836075247	0.499997833
-2.771524949	-124.832069366	0.499997833
-3.735967043	-124.864682846	0.499997833
-4.698266307	-124.937007507	0.499997833
-5.658229977	-125.035939247	0.499997833
-6.616908159	-125.146848589	0.499997833
-7.575633364	-125.25734147	0.499997833
-8.535718043	-125.355127026	0.499997833
-9.498126378	-125.425953239	0.499997833
-10.46272845	-125.450762466	0.499997833
-11.426115021	-125.400760108	0.499997833
-12.374556566	-125.228335692	0.499997833
-13.261452059	-124.855907718	0.499997833
-13.965365432	-124.205565789	0.499997833
-14.354525135	-123.328699681	0.499997833
-14.495878717	-122.375016759	0.499997833
-14.565625677	-121.41248345	0.499997833
-14.700158246	-120.457912285	0.499997833
-15.162760722	-119.628513155	0.499997833
-16.040249106	-119.261556869	0.499997833
-17.002937581	-119.263812129	0.499997833
-17.95412035	-119.424189343	0.499997833
-18.890949535	-119.655533063	0.499997833
-19.819434496	-119.918651957	0.499997833
-20.745357327	-120.190750599	0.499997833
-21.673609471	-120.454720985	0.499997833
-22.608429683	-120.694245628	0.499997833
-23.553256337	-120.890185063	0.499997833
-24.509664512	-121.01684474	0.499997833
-25.473745945	-121.047770227	0.499997833
-26.433668747	-120.956642241	0.499997833
-27.364875541	-120.708786181	0.499997833
-28.220385546	-120.267347038	0.499997833
-28.930591005	-119.61851078	0.499997833
-29.457899654	-118.812468869	0.499997833
-29.832956662	-117.924213241	0.499997833
-30.095902726	-116.996094106	0.499997833
-30.277754864	-116.048529767	0.499997833
-30.400958916	-115.091466443	0.499997833
-30.481587164	-114.129837004	0.499997833
-30.523043756	-113.165727092	0.499997833
-30.526826349	-112.200720278	0.499997833
-30.499298208	-111.236076626	0.499997833
-30.449470919	-110.272309426	0.499997833
-30.382237536	-109.309620632	0.499997833
-30.229350543	-108.357900439	0.499997833
