-39.37809791	-83.34148814	0.499997833
-40.13507135	-83.00628473	0.499997833
-40.81445698	-82.53021666	0.499997833
-41.43835418	-81.98276074	0.499997833
-42.02399341	-81.39436919	0.499997833
-42.58346714	-80.78096226	0.499997833
-43.12260326	-80.1495952	0.499997833
-43.63908587	-79.499594	0.499997833
-44.12928587	-78.8295519	0.499997833
-44.58903199	-78.13828113	0.499997833
-45.01366244	-77.42493639	0.499997833
-45.3981359	-76.68918394	0.499997833
-45.73721116	-75.93145541	0.499997833
-46.02578954	-75.15312577	0.499997833
-46.25937367	-74.35657279	0.499997833
-46.43453564	-73.54518989	0.499997833
-46.54936024	-72.72309088	0.499997833
-46.60387114	-71.89479092	0.499997833
-46.60258068	-71.06466014	0.499997833
-46.5525435	-70.23600455	0.499997833
-46.46040567	-69.41094965	0.499997833
-46.33216539	-68.59069517	0.499997833
-46.17315561	-67.77584429	0.499997833
-45.98807744	-66.96649319	0.499997833
-45.78110188	-66.16245803	0.499997833
-45.55668269	-65.3631058	0.499997833
-45.32331458	-64.56631106	0.499997833
-45.09099453	-63.76920427	0.499997833
-44.87003954	-62.96889233	0.499997833
-44.67159081	-62.16273729	0.499997833
-44.50810746	-61.34881606	0.499997833
-44.39368323	-60.52663601	0.499997833
-44.34385856	-59.69812344	0.499997833
-44.37442832	-58.86881424	0.499997833
-44.49297531	-58.04740065	0.499997833
-44.68169515	-57.23905134	0.499997833
-44.91813865	-56.4432413	0.499997833
-45.18237325	-55.65616195	0.499997833
-45.45678384	-54.87255111	0.499997833
-45.72510326	-54.08684661	0.499997833
-45.97134873	-53.29398887	0.499997833
-46.18019403	-52.49051429	0.499997833
-46.34589527	-51.67705199	0.499997833
-46.46776134	-50.85587756	0.499997833
-46.54507131	-50.02931903	0.499997833
-46.57703576	-49.1997715	0.499997833
-46.56280594	-48.36972901	0.499997833
-46.50149402	-47.54184187	0.499997833
-46.39220397	-46.71891876	0.499997833
-46.23407607	-45.90397614	0.499997833
-46.02634739	-45.10025797	0.499997833
-45.77068995	-44.31044172	0.499997833
-45.47787083	-43.53358113	0.499997833
-45.16050226	-42.76638709	0.499997833
-44.83062235	-42.00446829	0.499997833
-44.49989475	-41.24291579	0.499997833
-44.17997644	-40.47676938	0.499997833
-43.88291406	-39.70151548	0.499997833
-43.62136838	-38.91362228	0.499997833
-43.4085113	-38.11127723	0.499997833
-43.2573123	-37.29513951	0.499997833
-43.17039368	-36.46958557	0.499997833
-43.12401073	-35.64064997	0.499997833
-43.09138849	-34.81102331	0.499997833
-43.04635778	-33.98200325	0.499997833
-42.96128131	-33.156256	0.499997833
-42.80562193	-32.34111465	0.499997833
-42.54767875	-31.55273486	0.499997833
-42.16635731	-30.81625753	0.499997833
-41.68773653	-30.13834933	0.499997833
-41.15268169	-29.50364786	0.499997833
-40.59076304	-28.89245327	0.499997833
-40.02516881	-28.28463401	0.499997833
-39.47858164	-27.65978084	0.499997833
-38.97926566	-26.99685043	0.499997833
-38.56786844	-26.27666008	0.499997833
-38.2999391	-25.49259867	0.499997833
-38.20690181	-24.66878957	0.499997833
-38.22915404	-23.83912677	0.499997833
-38.29971327	-23.01188404	0.499997833
-38.36369386	-22.18414168	0.499997833
-38.36599291	-21.35430032	0.499997833
-38.24229495	-20.53459707	0.499997833
-37.96825972	-19.75189095	0.499997833
-37.58721	-19.01472548	0.499997833
-37.14298606	-18.31346053	0.499997833
-36.66967363	-17.63132956	0.499997833
-36.19527178	-16.94995703	0.499997833
-35.74729889	-16.25105736	0.499997833
-35.3583205	-15.51799176	0.499997833
-35.06347148	-14.74246228	0.499997833
-34.84748244	-13.94095412	0.499997833
-34.66209188	-13.13165411	0.499997833
-34.45856492	-12.32681125	0.499997833
-34.19193359	-11.54093317	0.499997833
-33.82711038	-10.79595701	0.499997833
-33.35567246	-10.11338921	0.499997833
-32.79213348	-9.504625872	0.499997833
-32.14235602	-8.989323052	0.499997833
-31.40684063	-8.607863874	0.499997833
