17.01389919	183.8101278	0.499997833
18.11752859	183.5077068	0.499997833
19.18999687	183.1088417	0.499997833
20.2188364	182.6082304	0.499997833
21.19242915	182.0071963	0.499997833
22.10332832	181.3147126	0.499997833
22.95086701	180.5458166	0.499997833
23.7414276	179.7182877	0.499997833
24.48657523	178.8495197	0.499997833
25.20045205	177.9548115	0.499997833
25.89762766	177.0469831	0.499997833
26.59169261	176.1367682	0.499997833
27.29491214	175.2336257	0.499997833
28.03126448	174.3574951	0.499997833
28.84081773	173.5491888	0.499997833
29.76276881	172.8737424	0.499997833
30.81430625	172.430701	0.499997833
31.94848737	172.3070603	0.499997833
33.09048079	172.3813947	0.499997833
34.23333361	172.4069361	0.499997833
35.25875071	171.9563327	0.499997833
35.8239238	170.9723886	0.499997833
36.08444618	169.8591975	0.499997833
36.22112043	168.7229384	0.499997833
36.31646935	167.5822714	0.499997833
36.42159079	166.4425024	0.499997833
36.58539576	165.3099213	0.499997833
36.85445262	164.1978733	0.499997833
37.24203561	163.1214767	0.499997833
37.74955018	162.0961965	0.499997833
38.3701677	161.1351081	0.499997833
39.08982591	160.2456222	0.499997833
39.89043024	159.4280608	0.499997833
40.75290638	158.6758378	0.499997833
41.65585022	157.9724803	0.499997833
42.57924675	157.2960716	0.499997833
43.50622617	156.6245635	0.499997833
44.4217417	155.9375506	0.499997833
45.3117475	155.2178973	0.499997833
46.16671302	154.4569956	0.499997833
46.97872337	153.6504744	0.499997833
47.73755533	152.7938111	0.499997833
48.4299276	151.8827044	0.499997833
49.0388573	150.9139867	0.499997833
49.54346887	149.8872456	0.499997833
49.92009531	148.8071775	0.499997833
50.14572489	147.6859908	0.499997833
50.20393101	146.5439103	0.499997833
50.09421572	145.4054221	0.499997833
49.86610988	144.2840093	0.499997833
49.58312461	143.1749199	0.499997833
49.29870912	142.0661967	0.499997833
49.0739585	140.9442054	0.499997833
49.00678062	139.8034575	0.499997833
49.26941263	138.6968975	0.499997833
49.96884863	137.8001566	0.499997833
50.88442924	137.1152188	0.499997833
51.86105724	136.5183555	0.499997833
52.83548249	135.9179321	0.499997833
53.75164679	135.2332876	0.499997833
54.50893803	134.3796199	0.499997833
55.01698986	133.3567491	0.499997833
55.33607997	132.2582827	0.499997833
55.56380965	131.136602	0.499997833
55.78832081	130.0142412	0.499997833
56.09168988	128.911039	0.499997833
56.4986848	127.8415492	0.499997833
56.97820152	126.8023329	0.499997833
57.49634246	125.7816975	0.499997833
58.02025786	124.7639949	0.499997833
58.51788308	123.7332635	0.499997833
58.96702574	122.6805431	0.499997833
59.36122065	121.6060594	0.499997833
59.69486249	120.5112835	0.499997833
59.96180522	119.3983925	0.499997833
60.15553375	118.2704804	0.499997833
60.26945504	117.1317796	0.499997833
60.29734184	115.987768	0.499997833
60.2347339	114.8451323	0.499997833
60.10490724	113.7079347	0.499997833
59.96144311	112.5723126	0.499997833
59.86046289	111.4323254	0.499997833
59.86483767	110.2883989	0.499997833
60.04323302	109.159351	0.499997833
60.40882502	108.0755358	0.499997833
60.86356189	107.0251694	0.499997833
61.3120226	105.9721607	0.499997833
61.65885871	104.8823372	0.499997833
61.81932006	103.7504567	0.499997833
61.79304813	102.6072211	0.499997833
61.60571552	101.4788342	0.499997833
61.284251	100.3808632	0.499997833
60.85178482	99.32152307	0.499997833
60.32636491	98.3049695	0.499997833
59.72133552	97.33361914	0.499997833
59.04612626	96.40963445	0.499997833
58.3069454	95.53597262	0.499997833
57.50722063	94.71738231	0.499997833
56.6477813	93.96180415	0.499997833
55.72675412	93.28285255	0.499997833
